death_times,smurf_times,dt,event,smurf_events
73.9166676666667,73.9166676666667,0.8333343333333971,1,1
76.6666676666667,76.4166666666667,2.4166666666667,1,1
74.6666676666667,74.6666676666667,1.1666676666666973,1,1
72.0833343333333,72.0833343333333,0.16666766666659782,1,1
79.3333343333333,79.3333343333333,4.166667666666598,1,1
73.750001,73.750001,1.2500009999999975,1,1
73.250001,72.75,2.0833333333333,1,1
77.250001,77.250001,1.5833343333332976,1,1
85.1666676666667,85.1666676666667,1.1666676666666973,1,1
91.0833343333333,91.0833343333333,3.5833343333332976,1,1
77.4166676666667,77.4166676666667,1.4166676666666973,1,1
84.000001,84.000001,2.4166676666666973,1,1
95.6666676666667,95.6666676666667,3.7500009999999975,1,1
77.6666676666667,77.6666676666667,0.6666676666666973,1,1
86.1666676666667,86.1666676666667,1.6666676666666973,1,1
80.1666676666667,79.6666666666667,1.8333333333333997,1,1
70.500001,70.500001,1.0000009999999975,1,1
81.8333343333333,81.4166666666667,1.8333333333333997,1,1
77.6666676666667,77.6666676666667,1.8333343333333971,1,1
64.1666676666667,64.1666676666667,0.1666676666666973,1,1
69.3333343333333,68.4166666666667,2.6666666666667,1,1
63.000001,63.000001,0.33333433333329765,1,1
80.9166676666667,79.3333333333333,2.6666666666666003,1,1
82.0833343333333,82.0833343333333,8.333334333333298,1,1
75.0833343333333,75.0833343333333,0.7500009999999975,1,1
88.000001,88.000001,3.9166676666666973,1,1
65.000001,65.000001,1.2500009999999975,1,1
68.5833343333333,68.5833343333333,0.4166676666665978,1,1
68.750001,68.750001,1.6666676666666973,1,1
74.1666676666667,74.1666676666667,1.6666676666666973,1,1
78.000001,78.000001,1.9166676666666973,1,1
66.3333343333333,66.3333343333333,0.7500009999999975,1,1
79.500001,79.500001,2.1666676666666973,1,1
78.500001,78.500001,0.5833343333332976,1,1
83.750001,83.750001,2.0000009999999975,1,1
84.250001,84.250001,1.0000009999999975,1,1
70.9166676666667,70.9166676666667,1.4166676666666973,1,1
85.3333343333333,85.3333343333333,1.5833343333332976,1,1
82.250001,82.250001,1.8333343333332976,1,1
75.3333343333333,70.75,2.8333333333333,1,1
91.1666676666667,89.6666666666667,1.0833333333333997,1,1
73.250001,73.250001,0.4166676666666973,1,1
74.250001,74.250001,0.4166676666666973,1,1
84.000001,84.000001,1.8333343333332976,1,1
75.250001,74.6666666666667,2.0833333333333997,1,1
78.6666676666667,78.6666676666667,1.9166676666666973,1,1
79.9166676666667,79.9166676666667,1.3333343333333971,1,1
80.250001,78.8333333333333,2.3333333333333,1,1
73.9166676666667,73.9166676666667,0.5000009999999975,1,1
62.5833343333333,62.5833343333333,1.8333343333332976,1,1
85.750001,85.750001,4.166667666666697,1,1
77.5833343333333,77.5833343333333,2.166667666666598,1,1
80.8333343333333,80.8333343333333,2.0833343333332976,1,1
63.3333343333333,63.3333343333333,0.6666676666665978,1,1
70.4166676666667,70.4166676666667,0.9166676666666973,1,1
73.500001,73.500001,0.5000009999999975,1,1
85.500001,85.500001,1.0000009999999975,1,1
75.5833343333333,75.4166666666667,2.0833333333333997,1,1
